11.0,12.3
12.1,13.0
13.2,14.3
14.1,15.3
15.1,16.0
22.2,27.3
27.1,32.0
32.2,37.2
37.0,42.0
42.2,50.2
50.0,51.2
51.0,52.3
52.0,54.1
54.0,55.2
55.0,56.3
56.0,57.1
57.0,212.0
212.1,417.0
143.0,139.0
143.1,417.1
139.1,435.0
435.2,323.0
60.2,59.0
59.1,323.1
60.0,61.0
61.3,178.1
178.2,467.1
291.2,41.3
291.3,132.0
31.2,36.3
36.0,132.1
31.0,26.3
21.2,62.0
21.3,26.1
62.2,63.0
63.2,65.3
66.0,65.1
66.2,67.0
67.2,68.0
68.3,476.2
476.3,502.0
502.1,69.3
502.2,270.1
69.2,70.0
70.2,71.0
72.2,73.0
74.1,75.3
76.2,75.0
79.2,80.0
80.2,81.0
81.2,82.0
82.2,83.0
83.2,84.0
85.3,86.1
86.2,301.1
301.0,298.2
421.2,298.1
86.3,421.1
87.2,88.0
88.2,89.0
89.2,90.0
90.3,91.1
91.3,92.0
92.2,93.2
94.2,93.0
95.1,94.0
95.3,96.2
97.2,96.0
97.0,98.0
98.2,99.0
100.2,99.2
101.2,100.0
101.0,102.2
103.2,102.0
104.2,103.0
57.2,6001.0
57.3,143.2
58.3,6001.3
143.3,58.2
6001.1,55.3
323.1,59.1
59.2,58.0
69.0,68.2
54.2,53.1
51.3,53.2
31.1,201.2
132.2,201.1
36.1,41.2
435.1,58.1
484.0,221.2
221.3,425.2
425.3,1386.0
484.3,1386.1
83.3,537.2
70.3,270.2
270.3,521.3
71.3,521.0
521.1,72.0
56.1,145.0
212.3,145.1
12.2,1398.0
1398.1,1367.1
13.3,1367.2
537.3,567.1
567.2,84.3
84.0,83.2
537.2,83.3
425.0,276.3
276.0,334.1
476.2,68.3
68.0,67.2
67.3,589.2
476.1,589.3
67.0,66.2
66.3,216.0
216.1,589.1
67.3,589.2
291.2,41.3
41.0,467.3
467.0,560.1
291.1,560.2
467.1,178.2
178.3,263.1
263.2,560.0
467.0,560.1
323.0,435.2
435.3,164.1
164.2,561.2
323.3,561.3
560.0,263.2
263.3,307.2
589.1,216.1
216.2,416.1
416.2,498.1
589.0,498.2
476.1,589.3
589.0,498.2
498.3,509.3
476.0,509.0
276.3,425.0
425.1,116.3
116.0,115.2
276.2,115.3
560.0,263.2
263.3,307.2
307.3,437.2
560.3,437.3
560.3,437.3
437.0,420.2
420.3,291.0
560.2,291.1
263.3,307.2
307.3,437.2
437.3,560.3
263.2,560.0
307.2,263.3
263.0,445.3
445.0,651.1
307.1,651.2
416.1,216.2
216.3,639.0
639.1,530.0
416.0,530.1
649.1,206.1
537.2,83.3
83.0,82.2
82.3,646.3
537.1,646.0
212.3,145.1
145.2,665.1
665.2,385.1
212.2,385.2
206.1,649.1
649.2,123.1
123.2,427.0
206.0,427.1
649.1,206.1
206.2,561.1
561.2,164.2
649.0,164.3
649.1,206.1
206.2,561.1
561.2,164.2
649.0,164.3
206.0,427.1
427.2,357.2
357.3,651.3
206.3,651.0
646.3,82.3
82.0,81.2
81.3,939.0
646.2,939.1
537.1,646.0
646.1,1361.2
1361.3,969.3
537.0,969.0
80.0,79.2
79.3,702.0
702.1,327.1
80.3,327.2
327.0,331.0
331.1,555.0
555.1,939.2
327.3,939.3
555.2,1361.1
1361.2,646.1
646.2,939.1
555.1,939.2
1361.2,646.1
646.2,939.1
939.2,555.1
1361.1,555.2
357.2,427.2
427.3,366.1
366.2,831.0
357.1,831.1
427.0,123.2
123.3,610.2
610.3,366.0
427.3,366.1
366.0,610.3
610.0,275.3
275.0,266.2
366.3,266.3
357.1,831.1
831.2,457.0
457.1,963.3
357.0,963.0
561.1,206.2
206.3,651.0
651.1,445.0
561.0,445.1
123.1,649.2
649.3,516.2
516.3,507.0
123.0,507.1
509.1,1037.3
1037.0,502.3
502.0,476.3
509.0,476.0
26.2,738.1
738.2,62.3
62.0,21.2
26.1,21.3
62.3,738.2
738.3,64.2
64.3,63.3
62.2,63.0
639.2,64.0
64.1,643.2
643.3,530.3
639.1,530.0
530.3,643.3
643.0,693.3
693.0,550.0
530.2,550.1
416.3,709.2
709.3,887.1
887.2,498.0
416.2,498.1
502.3,1037.0
1037.1,477.3
477.0,270.0
502.2,270.1
72.0,521.1
521.2,653.2
653.3,455.2
72.3,455.3
437.2,307.3
307.0,963.1
963.2,146.1
437.1,146.2
420.2,437.0
437.1,146.2
146.3,757.2
420.1,757.3
709.0,932.3
932.0,576.2
576.3,887.0
709.3,887.1
932.3,709.0
709.1,550.2
550.3,757.0
932.2,757.1
932.1,789.0
789.1,197.3
197.0,576.1
932.0,576.2
93.1,1368.0
1368.1,650.2
650.3,94.1
94.2,93.0
1368.0,93.1
576.1,197.0
197.1,603.3
603.0,552.0
576.0,552.1
650.2,1368.1
1368.2,883.1
883.2,891.2
650.1,891.3
650.0,923.0
923.1,95.0
95.1,94.0
650.3,94.1
923.3,255.0
255.1,407.0
407.1,871.1
923.2,871.2
178.1,61.3
61.0,60.0
60.1,916.1
178.0,916.2
455.0,737.3
737.0,73.3
73.0,72.2
455.3,72.3
737.2,772.2
772.3,696.1
696.2,74.2
737.1,74.3
772.2,737.2
737.3,455.0
455.1,968.3
772.1,968.0
772.2,737.2
737.3,455.0
455.1,968.3
772.1,968.0
696.1,772.3
772.0,844.3
844.0,221.0
696.0,221.1
696.1,772.3
772.0,844.3
844.0,221.0
696.0,221.1
999.2,379.1
379.2,890.2
890.3,883.3
999.1,883.0
97.2,96.0
96.1,871.3
871.0,1370.3
97.1,1370.0
99.0,98.2
98.3,987.3
987.0,792.2
99.3,792.3
379.3,515.3
515.0,855.0
855.1,890.1
379.2,890.2
968.3,455.1
455.2,653.3
653.0,192.0
968.2,192.1
192.0,653.0
653.1,477.1
477.2,880.3
192.3,880.0
880.2,902.1
902.2,248.3
248.0,288.3
880.1,288.0
52.1,671.2
671.3,55.1
55.2,54.0
52.0,54.1
665.0,922.3
922.0,680.2
680.3,210.3
665.3,210.0
987.3,98.3
98.0,97.0
97.1,1370.0
987.2,1370.1
1370.2,579.3
579.0,822.3
822.0,987.1
1370.1,987.2
822.1,918.2
918.3,792.1
792.2,987.0
822.0,987.1
918.1,422.1
422.2,988.3
988.0,547.3
918.0,547.0
988.1,450.0
988.2,424.2
424.2,988.2
988.3,422.2
422.3,961.3
424.1,961.0
961.3,422.3
422.0,707.0
707.1,359.2
961.2,359.3
424.1,961.0
961.1,827.0
827.1,542.0
424.0,542.1
542.2,861.1
359.2,707.1
707.2,974.2
974.3,953.3
359.1,953.0
298.0,292.2
292.3,1004.2
1004.3,613.2
298.3,613.3
1004.2,292.3
292.0,1352.2
1352.3,807.3
1004.1,807.0
1004.0,518.0
518.1,843.3
843.0,613.1
1004.3,613.2
974.0,879.0
879.1,807.1
807.2,953.2
974.3,953.3
999.1,883.0
883.1,1368.2
1368.3,570.2
999.0,570.3
999.0,570.3
570.0,720.3
720.0,296.1
999.3,296.2
515.2,945.3
945.0,933.1
933.2,1003.3
515.1,1003.0
421.0,982.3
982.0,668.2
982.3,421.0
421.1,86.3
86.0,408.1
982.2,408.2
408.3,1020.1
1020.1,408.3
408.0,744.2
744.3,1055.2
1020.0,1055.3
744.1,85.0
85.1,481.2
481.3,873.0
744.0,873.1
1020.0,1055.3
1055.0,969.1
969.2,596.2
1020.3,596.3
1020.3,596.3
596.0,400.0
400.1,659.2
1020.2,659.3
668.2,982.0
982.1,659.0
547.3,988.0
988.1,450.0
450.1,176.2
547.2,176.3
176.2,450.1
450.2,1041.1
1041.2,905.3
176.1,905.0
176.1,905.0
905.1,949.1
949.2,569.3
176.0,569.0
792.1,918.3
918.0,547.0
547.1,1035.3
792.0,1035.0
1353.2,1393.3
75.3,74.1
74.2,696.2
696.3,203.1
75.2,203.2
203.0,484.1
484.2,147.1
147.2,466.3
203.3,466.0
466.1,321.0
321.1,75.1
75.2,203.2
466.0,203.3
321.3,1022.3
1022.3,321.3
321.0,466.1
466.2,473.1
1022.2,473.2
1022.2,473.2
473.3,1393.1
1393.2,990.3
1022.1,990.0
702.3,348.2
348.3,1022.0
1022.1,990.0
702.2,990.1
466.3,147.2
147.3,1373.0
1373.1,473.0
466.2,473.1
1373.3,159.2
395.3,745.2
1373.2,745.3
745.2,395.3
395.0,557.2
557.3,179.2
745.1,179.3
179.2,557.3
557.0,388.1
388.2,1355.1
179.1,1355.2
388.1,557.0
557.1,391.0
391.1,798.2
388.0,798.3
798.2,391.1
391.2,1339.0
1339.1,1387.3
798.1,1387.0
798.1,1387.0
1387.1,377.0
377.1,681.0
798.0,681.1
388.0,798.3
798.0,681.1
681.2,618.3
388.3,618.0
377.2,393.3
393.0,1325.2
1325.3,681.3
377.1,681.0
393.2,469.0
469.1,1340.3
1340.0,849.2
393.1,849.3
638.3,1326.0
1326.1,623.2
623.3,901.0
638.2,901.1
1325.2,393.0
393.1,849.3
849.0,394.1
1325.1,394.2
1355.1,388.2
388.3,618.0
618.1,951.2
1355.0,951.3
951.1,400.3
400.0,596.0
596.1,729.2
951.0,729.3
1340.3,469.1
469.2,678.0
678.1,519.0
1340.2,519.1
668.0,1392.0
1392.1,955.1
955.2,1359.0
668.3,1359.1
359.1,953.0
953.1,1337.2
1337.3,858.2
359.0,858.3
1339.3,573.1
573.2,1317.3
1317.0,1384.1
1339.2,1384.2
1317.3,573.2
573.3,1321.3
1321.0,992.0
1317.2,992.1
992.3,1323.1
1323.2,309.3
309.0,257.1
992.2,257.2
678.3,529.3
529.0,1300.0
1300.1,499.0
678.2,499.1
276.1,188.0
188.1,600.3
600.0,1330.0
276.0,1330.1
1330.3,1328.1
1328.2,736.0
736.1,1386.2
1330.2,1386.3
159.0,1315.1
1315.2,764.3
764.0,199.3
159.3,199.0
1328.1,1330.3
1330.0,600.0
600.1,756.1
1328.0,756.2
469.0,393.2
